id_jednostki	id_gracza	nazwa	lok_x	lok_y
3436	121	kusznik	60	122
3437	46	artylerzysta	178	14
3438	31	katapulta	49	87
3439	3	kusznik	104	7
3440	191	mag powietrza	16	195
3441	61	balista	61	170
3442	156	topornik	152	164
3443	18	robotnik	2	62
3444	190	kusznik	112	148
3445	144	topornik	108	65
3446	50	robotnik	193	81
3447	189	balista	115	192
3448	108	wysoki elf-gwardzista	44	199
3449	48	lucznik	160	9
3450	195	kawalerzysta	0	67
3451	167	kusznik	189	52
3452	105	pikinier	179	52
3453	140	lekki jezdziec	14	152
3454	175	piechur	92	163
3455	177	drwal	133	85
3456	10	topornik	39	19
3457	15	architekt	79	28
3458	188	piechur	160	124
3459	73	artylerzysta	27	117
3460	150	pikinier	168	110
3461	10	lucznik	28	140
3462	66	ciemny elf	156	159
3463	177	pikinier	166	162
3464	111	robotnik	157	113
3465	184	mag wody	111	150
3466	3	ifryt	75	186
3467	72	robotnik	113	81
3468	166	kusznik	33	63
3469	119	drwal	185	191
3470	68	balista	195	22
3471	17	mag ziemi	145	44
3472	8	lucznik	179	90
3473	127	topornik	128	95
3474	128	lucznik	83	194
3475	85	robotnik	115	26
3476	14	lesny elf	12	132
3477	131	pikinier	115	70
3478	153	piechur	113	123
3479	75	topornik	153	55
3480	112	katapulta	170	154
3481	136	lucznik	173	145
3482	155	pikinier	25	70
3483	61	topornik	197	36
3484	41	robotnik	9	86
3485	113	artylerzysta	142	197
3486	106	lucznik	144	72
3487	76	lucznik	52	158
3488	63	lekki jezdziec	37	5
3489	160	topornik	184	149
3490	28	topornik	104	28
3491	185	paladyn	188	170
3492	26	robotnik	65	110
3493	59	robotnik	149	77
3494	130	kusznik	7	162
3495	64	mag wody	91	2
3496	168	robotnik	99	178
3497	13	pikinier	177	147
3498	157	artylerzysta	125	158
3499	87	artylerzysta	162	37
3500	37	robotnik	49	126
3501	89	pikinier	63	171
3502	50	kusznik	186	182
3503	111	mag ognia	1	98
3504	47	piechur	176	4
3505	101	piechur	197	152
3506	20	kawalerzysta	142	54
3507	66	drwal	194	78
3508	115	robotnik	13	90
3509	3	mag ognia	43	186
3510	107	piechur	170	38
3511	85	lucznik	60	72
3512	85	pikinier	82	4
3513	53	robotnik	75	197
3514	102	piechur	59	174
3515	45	kaplan	12	156
3516	66	kawalerzysta	191	11
3517	145	kusznik	150	187
3518	104	robotnik	29	10
3519	94	drwal	31	52
3520	41	drwal	168	23
3521	143	kusznik	0	172
3522	188	topornik	8	79
3523	117	topornik	161	48
3524	174	mag powietrza	137	89
3525	50	lucznik	96	180
3526	44	artylerzysta	120	50
3527	44	architekt	183	132
3528	194	kusznik	160	122
3529	50	zwiadowca	9	137
3530	102	piechur	111	79
3531	140	mag powietrza	129	149
3532	143	mag ognia	119	137
3533	7	pikinier	134	96
3534	64	drwal	68	30
3535	175	troll	107	95
3536	27	kusznik	67	185
3537	106	piechur	109	170
3538	142	mag wody	134	126
3539	109	artylerzysta	113	112
3540	119	kusznik	98	52
3541	2	topornik	15	143
3542	197	zwiadowca	176	38
3543	60	mag wody	55	193
3544	142	ciemny elf	108	30
3545	5	kusznik	126	33
3546	186	lesny elf	141	82
3547	99	katapulta	19	15
3548	138	elfi czarodziej	153	174
3549	87	kaplan	82	171
3550	49	kusznik	139	94
3551	25	mag ognia	155	44
3552	72	lekki jezdziec	144	67
3553	84	lucznik	16	41
3554	156	lucznik	147	179
3555	83	lucznik	180	91
3556	146	balista	64	195
3557	155	drwal	122	148
3558	136	piechur	31	190
3559	111	artylerzysta	143	169
3560	32	topornik	141	86
3561	33	kawalerzysta	126	36
3562	39	topornik	162	179
3563	180	mag ognia	34	187
3564	31	artylerzysta	86	77
3565	30	balista	165	199
3566	59	lesny elf	9	88
3567	185	drwal	176	59
3568	44	kusznik	173	53
3569	191	pikinier	120	22
3570	56	drwal	112	63
3571	123	konny lucznik	24	182
3572	149	kawalerzysta	33	123
3573	189	topornik	74	173
3574	163	mag ziemi	41	117
3575	66	drwal	131	164
3576	9	ciemny elf	178	109
3577	163	kaplan	132	104
3578	44	architekt	171	113
3579	159	lesny elf	35	176
3580	155	pikinier	46	181
3581	95	piechur	69	133
3582	170	lucznik	192	21
3583	21	mag powietrza	137	82
3584	17	robotnik	15	137
3585	62	troll	133	34
3586	140	katapulta	173	66
3587	9	pikinier	128	8
3588	95	katapulta	81	97
3589	62	mag powietrza	135	11
3590	49	robotnik	164	17
3591	146	lesny elf	23	85
3592	133	balista	24	99
3593	31	robotnik	144	18
3594	86	robotnik	9	118
3595	90	lucznik	110	139
3596	37	kusznik	100	18
3597	116	drwal	42	134
3598	98	pikinier	90	139
3599	92	mag ziemi	9	121
3600	152	topornik	156	178
3601	68	kusznik	65	59
3602	8	lucznik	139	25
3603	96	pikinier	199	22
3604	48	mag ziemi	199	127
3605	11	balista	195	14
3606	182	architekt	3	173
3607	187	kaplan	136	161
3608	4	katapulta	62	89
3609	58	lekki jezdziec	186	174
3610	132	lucznik	42	82
3611	92	drwal	72	155
3612	125	drwal	91	106
3613	21	drwal	156	188
3614	191	lekki jezdziec	23	13
3615	159	artylerzysta	83	117
3616	85	kusznik	173	191
3617	163	pikinier	9	96
3618	44	balista	180	57
3619	63	piechur	57	61
3620	198	mag wody	168	180
3621	155	ciemny elf	140	55
3622	120	mag powietrza	29	12
3623	181	piechur	101	106
3624	60	kusznik	74	73
3625	19	balista	195	87
3626	83	pikinier	182	109
3627	91	mag powietrza	72	151
3628	95	lucznik	144	151
3629	90	lucznik	43	103
3630	187	piechur	168	137
3631	134	katapulta	17	46
3632	185	artylerzysta	59	32
3633	94	lucznik	11	27
3634	63	mag ognia	56	66
3635	170	drwal	17	121
3636	101	kusznik	169	113
3637	5	kawalerzysta	23	172
3638	111	topornik	28	129
3639	77	lesny elf	7	190
3640	90	balista	76	170
3641	27	balista	27	140
3642	93	kusznik	151	153
3643	170	robotnik	42	65
3644	125	robotnik	119	155
3645	116	kusznik	169	196
3646	134	topornik	2	176
3647	12	kusznik	171	102
3648	108	balista	62	168
3649	87	kusznik	133	17
3650	16	robotnik	141	127
3651	138	paladyn	99	19
3652	14	goniec	158	113
3653	62	drwal	131	113
3654	11	architekt	3	198
3655	120	lucznik	37	154
3656	103	pikinier	87	39
3657	89	paladyn	138	155
3658	7	balista	150	24
3659	32	pikinier	55	4
3660	82	architekt	131	136
3661	144	lekki jezdziec	6	4
3662	72	pikinier	34	150
3663	99	piechur	165	107
3664	156	katapulta	150	47
3665	91	pikinier	58	74
3666	153	lekki jezdziec	72	169
3667	118	mag wody	55	126
3668	47	mag powietrza	7	3
3669	180	goniec	117	37
3670	188	drwal	42	39
3671	200	mag wody	76	48
3672	90	artylerzysta	147	166
3673	93	drwal	35	184
3674	31	pikinier	55	136
3675	22	drwal	176	17
3676	155	balista	1	2
3677	105	elfi czarodziej	167	126
3678	116	ciemny elf	100	49
3679	186	artylerzysta	43	114
3680	194	topornik	45	190
3681	174	lucznik	17	122
3682	110	topornik	75	24
3683	48	pikinier	79	168
3684	126	lucznik	73	156
3685	144	mag powietrza	80	46
3686	121	topornik	142	10
3687	138	topornik	183	27
3688	54	robotnik	51	102
3689	179	piechur	129	82
3690	189	zwiadowca	173	8
3691	170	katapulta	82	96
3692	56	robotnik	21	148
3693	121	paladyn	137	35
3694	27	robotnik	164	129
3695	119	piechur	71	156
3696	132	piechur	62	151
3697	49	lekki jezdziec	187	18
3698	127	pikinier	73	20
3699	65	ciemny elf	167	12
3700	6	mag wody	103	132
3701	156	topornik	187	65
3702	19	topornik	5	117
3703	120	topornik	174	24
3704	154	topornik	91	173
3705	169	troll	16	162
3706	4	lucznik	21	5
3707	193	piechur	145	150
3708	188	kusznik	43	162
3709	110	troll	129	59
3710	109	kusznik	40	64
3711	93	robotnik	184	153
3712	60	artylerzysta	158	51
3713	89	robotnik	67	11
3714	75	troll	146	75
3715	68	drwal	175	94
3716	47	robotnik	171	43
3717	72	robotnik	64	74
3718	14	piechur	49	141
3719	54	topornik	179	115
3720	79	kawalerzysta	107	75
3721	87	kawalerzysta	101	173
3722	47	konny lucznik	188	87
3723	162	balista	57	179
3724	177	kusznik	188	158
3725	170	mag ognia	1	3
3726	100	lucznik	78	46
3727	99	kusznik	8	154
3728	152	wysoki elf-gwardzista	126	120
3729	158	kaplan	151	199
3730	114	paladyn	50	35
3731	65	piechur	95	128
3732	197	pikinier	122	55
3733	18	pikinier	61	184
3734	85	kaplan	187	115
3735	133	kusznik	47	188
3736	198	topornik	158	73
3737	173	kaplan	167	32
3738	58	topornik	46	150
3739	53	balista	43	89
3740	178	robotnik	15	144
3741	25	konny lucznik	135	38
3742	173	lesny elf	197	65
3743	38	balista	196	153
3744	147	mag powietrza	152	140
3745	194	lekki jezdziec	60	197
3746	94	robotnik	66	117
3747	21	katapulta	103	91
3748	110	balista	134	29
3749	26	piechur	149	183
3750	16	topornik	110	5
3751	101	robotnik	64	30
3752	9	kusznik	138	136
3753	51	lucznik	108	53
3754	195	kaplan	173	59
3755	9	lekki jezdziec	8	48
3756	92	drwal	166	90
3757	142	architekt	2	80
3758	75	zwiadowca	29	159
3759	196	mag powietrza	96	76
3760	159	robotnik	193	66
3761	167	drwal	5	14
3762	60	topornik	88	138
3763	151	lekki jezdziec	56	28
3764	18	katapulta	177	32
3765	107	troll	199	97
3766	38	piechur	79	81
3767	154	katapulta	153	198
3768	79	pikinier	103	81
3769	12	lucznik	180	62
3770	172	troll	44	180
3771	10	artylerzysta	92	49
3772	122	architekt	87	188
3773	81	artylerzysta	18	58
3774	105	paladyn	3	174
3775	188	katapulta	141	70
3776	13	topornik	29	24
3777	188	zwiadowca	170	193
3778	38	pikinier	57	194
3779	181	drwal	118	93
3780	194	robotnik	153	126
3781	41	mag ognia	15	47
3782	40	lucznik	75	166
3783	128	balista	177	88
3784	59	robotnik	24	17
3785	186	robotnik	157	19
3786	178	kusznik	128	150
3787	145	lucznik	139	176
3788	7	ciemny elf	61	109
3789	27	robotnik	68	189
3790	118	kusznik	10	196
3791	199	elfi czarodziej	142	158
3792	145	elfi czarodziej	162	120
3793	17	robotnik	172	104
3794	39	mag ziemi	124	2
3795	13	lekki jezdziec	151	20
3796	174	artylerzysta	92	70
3797	12	topornik	172	37
3798	103	piechur	53	13
3799	15	kaplan	141	138
3800	2	robotnik	178	171
3801	183	piechur	54	45
3802	106	robotnik	149	151
3803	135	lucznik	99	149
3804	116	artylerzysta	73	190
3805	2	robotnik	20	153
3806	199	artylerzysta	196	179
3807	30	katapulta	154	80
3808	101	kusznik	11	57
3809	104	katapulta	184	196
3810	198	mag wody	62	43
3811	161	topornik	128	91
3812	45	lucznik	12	12
3813	48	topornik	120	173
3814	59	lucznik	16	35
3815	108	architekt	191	80
3816	104	mag ognia	50	24
3817	66	ifryt	16	14
3818	148	drwal	68	109
3819	150	pikinier	100	68
3820	13	drwal	33	100
3821	10	drwal	7	110
3822	184	kawalerzysta	188	40
3823	19	robotnik	166	148
3824	171	mag powietrza	5	135
3825	175	topornik	198	126
3826	142	katapulta	101	36
3827	135	mag wody	141	75
3828	126	topornik	170	170
3829	152	artylerzysta	91	145
3830	128	lucznik	77	142
3831	13	katapulta	69	107
3832	130	pikinier	54	58
3833	97	mag powietrza	42	39
3834	37	lucznik	55	92
3835	18	piechur	176	134
3836	81	topornik	138	113
3837	129	kusznik	8	155
3838	60	ifryt	119	111
3839	137	architekt	126	125
3840	131	robotnik	113	97
3841	4	balista	21	132
3842	104	konny lucznik	194	184
3843	151	kusznik	82	193
3844	60	pikinier	138	63
3845	148	architekt	146	173
3846	158	paladyn	82	70
3847	45	mag ziemi	59	60
3848	150	artylerzysta	85	75
3849	155	robotnik	175	117
3850	163	lekki jezdziec	90	24
3851	200	zwiadowca	183	32
3852	43	artylerzysta	91	40
3853	168	architekt	3	127
3854	71	pikinier	151	10
3855	169	kusznik	68	19
3856	124	robotnik	131	9
3857	46	katapulta	67	120
3858	7	zwiadowca	161	119
3859	101	lekki jezdziec	54	90
3860	21	robotnik	58	166
3861	17	katapulta	192	77
3862	121	kawalerzysta	92	30
3863	119	robotnik	169	46
3864	96	kusznik	65	27
3865	148	artylerzysta	190	174
3866	132	kusznik	187	165
3867	191	lekki jezdziec	44	195
3868	104	robotnik	15	120
3869	2	robotnik	18	81
3870	93	robotnik	128	34
3871	167	robotnik	16	10
3872	66	kusznik	97	131
3873	162	robotnik	141	10
3874	122	balista	185	82
3875	49	kaplan	49	37
3876	2	robotnik	13	182
3877	23	konny lucznik	114	199
3878	119	robotnik	141	161
3879	132	mag powietrza	121	135
3880	3	piechur	101	132
3881	171	lekki jezdziec	111	139
3882	101	pikinier	184	124
3883	183	lucznik	21	160
3884	171	kusznik	21	51
3885	159	kusznik	98	26
3886	18	architekt	177	166
3887	126	robotnik	186	36
3888	138	katapulta	97	119
3889	173	mag ognia	82	139
3890	163	lesny elf	169	128
3891	193	lucznik	147	118
3892	190	katapulta	14	33
3893	19	robotnik	137	104
3894	24	balista	188	46
3895	130	lekki jezdziec	136	88
3896	103	balista	169	30
3897	142	kawalerzysta	106	19
3898	55	kusznik	137	184
3899	184	robotnik	132	194
3900	107	mag wody	35	58
3901	35	mag ziemi	42	8
3902	98	topornik	132	53
3903	12	lesny elf	148	60
3904	155	zwiadowca	166	35
3905	30	balista	132	114
3906	132	topornik	129	145
3907	130	piechur	47	28
3908	155	robotnik	23	142
3909	55	drwal	74	130
3910	109	kusznik	176	94
3911	112	lekki jezdziec	50	180
3912	73	robotnik	101	96
3913	154	lucznik	41	14
3914	194	pikinier	68	189
3915	191	topornik	176	15
3916	66	piechur	68	103
3917	36	troll	114	54
3918	36	katapulta	75	6
3919	101	balista	65	4
3920	99	lesny elf	20	103
3921	103	piechur	20	109
3922	160	kusznik	49	132
3923	115	robotnik	44	26
3924	149	topornik	148	114
3925	125	drwal	170	90
3926	197	kusznik	98	49
3927	106	robotnik	88	173
3928	178	pikinier	128	164
3929	191	lekki jezdziec	189	45
3930	157	topornik	122	67
3931	39	pikinier	118	120
3932	49	piechur	9	160
3933	121	kaplan	6	160
3934	106	balista	181	136
3935	9	kusznik	166	47
3936	126	kusznik	198	112
3937	19	robotnik	40	58
3938	172	lekki jezdziec	111	87
3939	143	pikinier	76	8
3940	46	pikinier	128	188
3941	143	mag powietrza	34	135
3942	200	lekki jezdziec	147	183
3943	130	katapulta	0	78
3944	129	robotnik	19	47
3945	161	lucznik	93	168
3946	59	robotnik	110	109
3947	45	lucznik	189	36
3948	19	drwal	20	56
3949	156	kusznik	112	46
3950	21	katapulta	86	196
3951	2	mag powietrza	39	176
3952	194	konny lucznik	14	153
3953	162	piechur	37	17
3954	159	katapulta	71	127
3955	178	elfi czarodziej	70	8
3956	199	robotnik	55	98
3957	155	elfi czarodziej	55	145
3958	174	pikinier	169	84
3959	158	topornik	35	169
3960	70	pikinier	108	168
3961	145	architekt	106	39
3962	171	kawalerzysta	137	121
3963	4	lekki jezdziec	187	77
3964	52	lucznik	140	167
3965	23	architekt	6	194
3966	62	piechur	133	129
3967	148	artylerzysta	70	128
3968	130	ciemny elf	69	115
3969	21	mag ognia	58	138
3970	106	kawalerzysta	136	129
3971	197	paladyn	176	165
3972	38	paladyn	149	63
3973	194	piechur	191	181
3974	119	lucznik	16	54
3975	197	architekt	49	74
3976	66	drwal	173	74
3977	156	robotnik	196	192
3978	3	robotnik	57	168
3979	68	topornik	2	16
3980	100	kawalerzysta	18	112
3981	194	lucznik	176	131
3982	158	robotnik	192	151
3983	37	lucznik	61	109
3984	41	kusznik	95	93
3985	107	goniec	102	123
3986	95	robotnik	150	22
3987	56	kawalerzysta	130	139
3988	71	mag wody	33	49
3989	57	konny lucznik	2	105
3990	91	mag wody	64	35
3991	7	kawalerzysta	69	41
3992	165	drwal	41	106
3993	124	robotnik	149	68
3994	92	pikinier	106	180
3995	51	piechur	82	77
3996	129	piechur	153	165
3997	150	piechur	28	177
3998	73	piechur	173	148
3999	50	artylerzysta	34	81
4000	97	lucznik	135	116
4001	24	drwal	80	132
4002	108	piechur	46	33
4003	179	piechur	99	135
4004	34	architekt	49	151
4005	158	drwal	105	196
4006	35	pikinier	172	2
4007	77	drwal	61	51
4008	64	balista	120	72
4009	91	topornik	89	126
4010	44	kaplan	14	70
4011	5	szpieg	172	31
4012	188	topornik	6	188
4013	183	robotnik	126	59
4014	83	pikinier	43	47
4015	103	mag powietrza	156	113
4016	12	robotnik	112	104
4017	48	lucznik	60	193
4018	179	katapulta	100	55
4019	119	lucznik	11	37
4020	172	artylerzysta	45	180
4021	158	architekt	148	141
4022	22	robotnik	142	20
4023	145	lucznik	103	75
4024	80	robotnik	151	176
4025	131	piechur	32	164
4026	191	mag powietrza	145	76
4027	19	balista	183	159
4028	89	drwal	91	99
4029	40	mag wody	61	87
4030	177	kaplan	1	88
4031	109	wysoki elf-gwardzista	89	120
4032	32	drwal	172	96
4033	107	kusznik	178	157
4034	11	pikinier	136	26
4035	8	konny lucznik	14	26
4036	70	lucznik	179	3
4037	26	pikinier	32	161
4038	38	topornik	182	149
4039	28	balista	43	98
4040	31	kusznik	140	102
4041	49	piechur	131	68
4042	52	balista	38	95
4043	34	katapulta	152	13
4044	107	paladyn	76	103
4045	65	katapulta	176	17
4046	51	drwal	78	160
4047	133	robotnik	106	87
4048	41	kusznik	93	66
4049	66	konny lucznik	4	59
4050	200	kusznik	10	193
4051	3	balista	169	127
4052	186	topornik	150	197
4053	77	piechur	183	127
4054	99	architekt	41	55
4055	68	lucznik	182	47
4056	137	drwal	105	34
4057	86	pikinier	157	63
4058	122	mag wody	57	109
4059	177	topornik	151	48
4060	139	drwal	109	10
4061	185	robotnik	61	134
4062	94	goniec	84	26
4063	195	robotnik	34	153
4064	162	lucznik	9	18
4065	33	artylerzysta	114	192
4066	112	kawalerzysta	39	117
4067	153	lucznik	45	95
4068	142	artylerzysta	112	77
4069	194	lekki jezdziec	126	191
4070	157	robotnik	171	18
4071	1	pikinier	143	153
4072	41	drwal	100	188
4073	195	piechur	112	126
4074	37	kawalerzysta	190	4
4075	50	lekki jezdziec	24	107
4076	126	robotnik	101	61
4077	54	robotnik	123	28
4078	85	mag wody	79	129
4079	32	robotnik	37	54
4080	126	drwal	107	141
4081	152	architekt	76	108
4082	42	pikinier	117	116
4083	28	robotnik	111	14
4084	131	kusznik	52	134
4085	128	kusznik	102	100
4086	59	lesny elf	105	59
4087	65	robotnik	30	134
4088	47	piechur	21	128
4089	91	topornik	44	183
4090	69	robotnik	133	139
4091	164	robotnik	34	65
4092	52	lekki jezdziec	176	25
4093	154	topornik	106	194
4094	150	lekki jezdziec	47	13
4095	143	kawalerzysta	34	144
4096	66	architekt	30	133
4097	84	piechur	52	177
4098	43	kawalerzysta	177	155
4099	21	lekki jezdziec	195	110
4100	28	goniec	150	65
4101	166	robotnik	159	152
4102	73	balista	74	59
4103	42	topornik	161	41
4104	39	zwiadowca	107	56
4105	119	lucznik	19	42
4106	49	zwiadowca	52	198
4107	95	robotnik	146	80
4108	9	balista	137	172
4109	33	robotnik	103	149
4110	25	kusznik	193	141
4111	115	pikinier	48	0
4112	116	artylerzysta	82	3
4113	75	pikinier	38	167
4114	90	kusznik	85	137
4115	124	katapulta	29	97
4116	39	elfi czarodziej	77	185
4117	152	piechur	12	119
4118	110	konny lucznik	116	130
4119	81	lucznik	53	68
4120	163	drwal	94	143
4121	112	balista	182	139
4122	179	drwal	121	3
4123	69	lesny elf	22	8
4124	159	lucznik	126	183
4125	93	kawalerzysta	138	98
4126	105	kaplan	94	21
4127	193	kusznik	76	181
4128	13	architekt	6	45
4129	63	kusznik	191	169
4130	97	artylerzysta	186	105
4131	125	wysoki elf-gwardzista	157	185
4132	175	kusznik	31	152
4133	141	robotnik	130	12
4134	13	katapulta	32	31
4135	152	piechur	90	199
4136	163	topornik	0	20
4137	3	kusznik	94	128
4138	82	pikinier	110	108
4139	135	paladyn	36	38
4140	190	balista	5	51
4141	135	robotnik	146	101
4142	70	mag ognia	174	15
4143	150	mag ziemi	192	186
4144	93	topornik	81	125
4145	44	mag wody	98	112
4146	92	robotnik	197	199
4147	139	mag powietrza	83	171
4148	24	lucznik	152	144
4149	81	piechur	150	78
4150	127	drwal	88	175
4151	126	lucznik	1	111
4152	130	lucznik	178	187
4153	121	robotnik	117	121
4154	137	piechur	93	182
4155	16	lekki jezdziec	33	17
4156	134	architekt	41	128
4157	78	pikinier	125	25
4158	111	drwal	82	87
4159	136	kawalerzysta	40	152
4160	92	architekt	96	121
4161	68	pikinier	197	137
4162	106	kusznik	82	139
4163	118	katapulta	172	6
4164	133	piechur	32	19
4165	154	topornik	155	149
4166	171	balista	86	1
4167	178	lucznik	97	184
4168	83	pikinier	77	172
4169	97	architekt	154	32
4170	44	lekki jezdziec	45	5
4171	42	mag ognia	68	92
4172	30	robotnik	154	74
4173	176	pikinier	156	24
4174	118	katapulta	104	118
4175	128	lekki jezdziec	45	4
4176	116	balista	180	71
4177	145	artylerzysta	67	178
4178	191	pikinier	123	98
4179	42	zwiadowca	112	156
4180	196	pikinier	145	104
4181	32	topornik	141	188
4182	176	goniec	177	194
4183	185	paladyn	84	121
4184	53	artylerzysta	155	70
4185	86	pikinier	139	190
4186	180	artylerzysta	93	73
4187	122	pikinier	167	34
4188	175	kusznik	151	6
4189	104	piechur	136	37
4190	76	topornik	75	114
4191	127	robotnik	173	44
4192	114	topornik	27	133
4193	117	lucznik	98	132
4194	34	pikinier	53	199
4195	127	drwal	27	106
4196	91	pikinier	111	92
4197	31	robotnik	54	36
4198	140	balista	31	0
4199	140	kusznik	138	196
4200	139	drwal	17	13
4201	77	drwal	193	197
4202	102	ciemny elf	51	191
4203	49	mag powietrza	126	194
4204	179	lesny elf	88	9
4205	119	kawalerzysta	148	129
4206	58	konny lucznik	35	105
4207	146	robotnik	91	80
4208	111	pikinier	182	77
4209	176	paladyn	173	55
4210	174	lekki jezdziec	11	107
4211	5	robotnik	156	134
4212	78	lucznik	114	192
4213	185	katapulta	158	116
4214	146	kawalerzysta	191	68
4215	153	artylerzysta	64	94
4216	139	artylerzysta	21	49
4217	158	pikinier	112	167
4218	187	goniec	91	81
4219	116	robotnik	35	187
4220	149	topornik	93	20
4221	31	pikinier	107	89
4222	169	pikinier	44	30
4223	183	kawalerzysta	142	108
4224	22	pikinier	120	100
4225	2	robotnik	59	189
4226	83	lekki jezdziec	83	105
4227	190	zwiadowca	0	14
4228	72	balista	20	174
4229	34	kusznik	148	44
4230	35	kusznik	128	144
4231	95	robotnik	62	116
4232	71	pikinier	47	81
4233	195	lekki jezdziec	145	10
4234	88	kusznik	198	67
4235	108	kusznik	142	101
4236	113	goniec	159	77
4237	111	kusznik	23	19
4238	45	kusznik	156	91
4239	23	lucznik	115	98
4240	167	topornik	146	2
4241	170	piechur	171	143
4242	58	robotnik	118	29
4243	113	piechur	22	95
4244	119	balista	8	56
4245	105	kusznik	153	7
4246	115	katapulta	43	45
4247	49	kusznik	31	52
4248	19	pikinier	3	173
4249	61	lekki jezdziec	0	128
4250	52	artylerzysta	103	174
4251	73	lesny elf	198	7
4252	21	balista	37	161
4253	81	piechur	53	6
4254	84	drwal	8	84
4255	151	pikinier	134	20
4256	152	zwiadowca	179	47
4257	126	topornik	17	184
4258	191	lekki jezdziec	0	51
4259	178	katapulta	97	11
4260	60	zwiadowca	21	142
4261	42	piechur	79	129
4262	66	balista	33	114
4263	71	katapulta	78	83
4264	99	robotnik	30	36
4265	153	kusznik	6	133
4266	134	pikinier	149	81
4267	163	kusznik	185	50
4268	177	lekki jezdziec	139	169
4269	10	lekki jezdziec	30	83
